"","X1","X1_gv","X2","X2_gv","X4","X4_gv","X5","X5_gv"
"1291472",-0.666690811714943,-0.431853685068402,0.180335658550513,0.207724951624047,0.271055179791389,0.326674180975847,-0.285448550907698,-0.376468452012067
"1291474",-0.0135518317777139,-0.213041863733513,1.83232332847136,0.311921299073316,1.94498821443599,0.382054501654072,-0.072984661444851,-0.28279370980653
"1291739",-0.949941936708294,-0.790836546296284,-0.293163427722963,-0.139553201378894,-0.28393242730498,-0.143202061550411,-0.229539899307712,-0.357537045533498
"1293839",-0.0380492263717348,0.096278873920401,1.57704974265074,0.602354209419931,1.17364277767759,0.636235901887483,0.737285651598441,0.143294678957646
"1295300",-0.854232700914106,-0.959515964987097,0.563511841788689,0.366583559393625,-0.489385788565932,-0.0774705860509014,0.118435799985075,-0.24345579371091
"1295736",-1.67898374829987,-0.926028583019593,-0.0120625039478155,0.449777230703896,-0.540360588566336,0.0686253039109729,-0.264711924255445,-0.0631041196053449
"1295755",-1.01605558342181,-0.789869605772298,0.195005535879255,0.0582307585761673,-0.288966558340645,-0.393964850621985,-0.0257451155242214,-0.206907066161112
"1296234",-0.732226228702336,-0.148787578054001,0.501402188594433,0.302387485958397,0.751764014525944,0.552177207882462,-0.359135949182228,-0.191981366938032
"1296766",0.183298741603949,0.0531495210664698,1.9038373982793,0.457522449265981,0.62368930161689,-0.0107754937622247,0.390167422831108,0.178053218860238
"1298199",-1.01373452043667,-0.428907307103443,0.228161483819415,0.219388492965997,0.196548351157823,-0.107389805987765,-0.147852065029638,0.0720125827324788
"1298205",-0.951635905483413,-0.07282484376237,0.00243649905483775,0.0801774700750928,0.142406102938669,-0.0580705420351908,0.312066804696216,0.0449712473883277
"1298211",-0.0176238721025183,0.0197547536571663,1.46304492375515,0.641276643251251,1.03593057565496,0.439616074074508,-0.0169344092076337,0.0991151523566224
"1300939",-0.969707620444892,0.0498253773227307,0.331186045094053,0.265712943026704,0.0369849796901107,-0.0235966352356197,0.12064634326629,0.206714583378348
"1301796",-0.598541144839027,-0.217273605686197,0.196783894606338,0.360603943056974,0.161132056807914,0.116392660655042,0.179284740484006,-0.254447520952592
"1301798",-0.843441794053377,-0.310635359768242,0.299884400025906,0.291262511428354,0.02415470277203,0.120486979561853,-0.243369561543926,-0.455055989603889
"1301800",-1.04135924200014,-0.422391116503429,0.323452399668805,0.352418761747435,-0.0370319502856218,0.153426713158873,-0.193998139362764,-0.184068122618648
"1301802",-0.857237866673811,-0.333276915816972,0.273778600206637,0.348105875133763,0.258647229302475,0.117192191699848,-0.638781474309053,-0.178939658553316
"1301936",-1.04376988987242,-0.525420522712967,0.45757608829178,0.682702739014032,0.0238252881572805,0.359125271757331,-0.408570304979937,-0.537217678422198
"1302304",-0.380581114413579,-0.540508506321711,1.30950484874538,0.825025605221539,0.66732406827838,0.370136293665562,-0.146176457489073,-0.274418888748503
"1302311",-0.892656473418955,-0.084560669434091,0.43648260203781,0.562524361239419,-0.241699784388323,0.11283874484613,0.502779262939989,-0.455379837951123
"130562",-0.781090712599981,-0.367759561914922,-2.24951624448214,-0.759980264551024,-1.19947700003801,-0.206842595554736,-1.0307556382703,-0.389185376006417
"1306534",-0.958965578068058,-0.431318550084763,0.240027756464536,0.11137619932811,-0.266448113137484,-0.0392109994357708,0.626019017543254,0.170555559049263
"13098",0.891019350054848,0.462532301172825,-0.18989837665605,-0.489836107235058,-0.381945944985957,-0.31117467369331,0.692406116298324,-0.252956185419873
"1311265",-0.879609656218283,-0.335767407568462,0.431976582772036,0.226704994167257,-0.0374120440718716,0.262851357191683,0.00450235392870619,0.501861578262569
"13302",1.17418089016105,0.957987515343346,-0.207637663175665,-0.276424202471489,0.751603530482859,-0.235273730862568,-0.19163812874225,-0.278860994080021
"133128",0.32484286329413,0.50971987621766,-0.376005832482778,0.219019321847291,-0.970956169215985,0.0464337958955067,-0.222168799469638,0.0704029118913054
"13350",0.316022823950605,0.495258570200444,-0.653651297663665,-0.145303421052671,-0.430378339882779,-0.217741049169603,0.00680729763474204,-0.0694106031563329
"13396",0.797614889084498,0.34318378978356,-0.633823547158509,-0.514531023683343,-0.697905239702633,-0.408929651578498,-0.236084995428605,-0.238476026751184
"13421",1.00136349877638,0.252275462976942,0.142933167173087,-0.00438346769229031,-0.158493031313926,-0.00703267323458633,-0.634352521044554,-0.258053523285694
"1342417",-0.105140162763201,0.185715828000456,1.7125214398462,0.337227843334869,0.390176572402111,0.423414944563698,0.686348755705671,0.318274494476004
"1343502",-0.704397905122626,-0.653145303015339,0.307947136745845,-0.242312715026465,-0.0210933508488758,0.191733902401614,-0.19450160829514,0.335465544869017
"13469",2.33971284824899,0.727798663463292,-0.19470817250154,-0.541787650687454,-0.373009517744792,-0.407514679636466,0.435259359087071,-0.23224568319768
"13569",1.81367039092954,0.745752325365558,-0.359614554535648,-0.226360553714349,-0.52335772652809,-0.129808189986228,-0.576453593821266,-0.408043972779333
"1360815",0.567332864636195,0.327188831911596,0.192461407024142,-0.446872876060507,-1.34033131069365,-0.704121691875834,-0.856374453520484,-0.654987249134569
"13728",0.950023214361255,0.585697652850395,-0.851409851058217,-0.281218914231349,-0.767698905386699,-0.13354009260331,-1.03206937751572,-0.542640320321315
"13767",1.84236198705811,0.223554936500655,0.323091664980393,0.0993573571329452,-0.220684821272995,-0.177196092349786,0.0981161085424456,-0.333687016010398
"1390242",0.0430088083338105,0.359214581897444,1.08073576950491,0.147305538890427,1.28926730745482,0.02073938685532,0.473098196035986,-0.425923805133982
"1390246",-1.64690421462106,-0.0256593821718035,0.168982008883659,-0.199143971974805,1.6923272049228,0.120179313702046,1.08538721812432,0.19923699812518
"1393230",-0.140526193185747,-0.238292727665592,1.18982953369511,0.219746622547599,0.509720291441999,0.218479060848424,-0.0987481107188004,0.133191741115189
"13954",0.665868096415797,0.652495643774852,-0.488896803919414,0.453328479235276,-0.718396518045794,0.356386717655275,0.266062331000322,0.37834275702858
"1399978",-1.50500989746295,-0.959241680189701,0.206194639898764,0.276025009646195,1.75192591060679,0.568916878179204,0.840205714759075,0.413595131435439
"1402346",-0.162702524794628,-0.582599963404866,0.809925277367614,0.593854355319298,1.65162338367973,0.783229670043165,-0.810487980355615,-0.254758707346105
"14103",-0.437956162590065,-0.458615588609062,-0.862459724145355,-0.243993656321875,-0.928250520698661,-0.211162456736579,0.39725532139472,-0.234823706402821
"1410845",-1.38193655068608,-0.480577867902944,1.06171176120025,0.425721788348986,-0.413105188929867,-0.184523120069093,-2.00721003250815,-1.04488108762391
"143023",-0.135460575021689,0.180549172627467,-2.28115963820247,-0.701609515396018,-1.01908448908381,-0.218510704439702,-0.899649181598651,-0.447966058621066
"143058",0.638056060997389,0.197581133358291,-0.784990367639252,-0.245774890242357,-0.110077529474271,-0.132076041015234,-0.456840388871526,0.0237694297502895
"143067",0.584313272790627,0.49403496096661,-2.17594535408238,-0.472766457946865,-1.20893711205135,-0.284001680838749,-0.630859705326193,-0.142147140963421
"1437563",-0.551834842313526,-0.181095048814124,0.485624792485478,-0.0203283441844392,0.684799935917292,-0.0400832357704268,-0.217535311951361,-0.811995355892847
"143808",0.0375359861372731,-0.305729117880364,-2.25980034744125,-1.22138202266498,-1.27228607642633,-0.82139118392977,-0.687248225752351,-0.43369789730554
"143844",-0.075365403908236,0.297300784124075,-2.06756673059027,-1.14128517816107,-1.29340239788466,-0.906134335717755,-0.826221384492378,-0.727235771062089
"1439621",-0.00867352746859992,-0.309012840615863,1.90779282249434,1.39629439368794,0.719557401037699,0.917174316946982,0.175799791467713,0.382154493840819
"143989",1.07711159289838,-0.134656346420935,0.273468494948177,0.346403160499949,0.148141295846752,0.191032811299543,-0.397486121765587,-0.987241243754184
"14431",1.65097609179233,0.421646331963395,0.221041720232341,0.0910777806059383,-0.414963425218199,-0.242578753288049,0.695985465739438,-0.285059390469054
"144880",1.72531525996195,0.618916543741734,-0.312149463955159,0.363492594212851,-0.909364082786333,0.422049378667973,-0.0875380602713578,0.197557254762608
"1477928",-0.894342298113424,-0.277455336200289,1.4092511544306,0.4342957444679,4.87538460849405,1.30976279717285,-0.668887343124748,-0.198040322716701
"1477994",1.17454737379029,0.599170404073796,-0.382929407028785,-0.373234776376673,-1.26158432471125,-0.583038305745976,0.376817629421064,-0.0773550856489762
"1478078",0.125092997201205,0.103672917887899,-1.40317570735955,-1.13804920801001,-0.998170884311479,-0.681370008094515,-2.31106139989938,-1.21388373901374
"1478148",-0.880179741863756,-0.110649834858484,-0.381764930139877,-0.468846455993523,-0.721006495378044,-0.533295291107464,1.1034806328816,0.246459268091423
"1491661",-0.267622715803522,-0.0585781485202698,0.152679332438948,-0.812785223620605,0.326320816312125,-0.356446586260518,0.33119862412652,-0.5692092255915
"1500224",-0.189520982373785,-0.238356250493707,2.09762787010132,0.544959328872746,1.17393840617801,0.00891151404649492,-0.109368158511116,0.0483079696820049
"1504972",0.381517520534749,-0.0169279101150004,1.58603013778857,0.774914949142393,1.59871432863374,0.625203979059863,0.834494489057431,0.485191836125625
"1507236",-1.28624360305319,-0.612640036637339,0.729525742603009,0.837245782610974,1.47846954772144,0.75463644688485,1.19028182350412,0.647477629422493
"1507248",-0.200816822234791,-0.617961826988845,1.26228024795717,1.04309425011511,1.44685419123403,0.826445860226567,1.23560976082213,0.791174594579017
"15200",-0.401527689844371,-0.32448115757695,-1.95357456905216,-1.07043676897721,-1.52838482307294,-0.904201110181716,-0.961111724858915,-0.613216112316617
"15292",-1.12723857245025,-0.834748347567952,-0.236205319026375,-0.544634687257589,0.600934353613396,-0.224471113219096,-1.33755701893717,-0.866839776454186
"1541043",0.354414020132854,0.241457634822352,1.23437077469584,0.801072266049271,1.14060840438818,0.621775451907969,0.389742620919416,0.0894496964034663
"1541045",-0.317448201217821,0.206209467991008,1.45930467461741,0.847152879252064,1.70577407842747,0.759423526574807,0.346475759543317,0.197234619435905
"1542708",-0.319158458154239,0.497266126760208,0.740100964784343,0.491253872249074,1.16547498453751,0.187591554343341,0.607768268744608,0.438575069940611
"1563726",1.47973050797303,0.368188602737603,2.70663029696398,0.854447448994574,0.687950491078874,0.508572515311609,1.59750952277596,0.746190099029125
"1563730",0.980278473974546,0.316592438855309,0.169754107690435,0.242804721355297,0.724515513316116,0.264968121865136,1.3428014432059,0.514696876989945
"1586793",2.08261236622153,0.641897511703009,-0.0363266582525628,-0.00974778522325532,-0.361463113171379,-0.249765832466551,1.58492279946654,0.357071160803544
"16004",-0.485240694841686,-0.111296952155071,-0.274386237889321,-0.483645769779155,0.308836502144631,-0.0429785108102487,-0.266851667218045,0.12478099275435
"16122",0.858573332746812,0.420184276034228,8.85592407896116e-05,0.368372509957955,0.0654751206016875,0.334861010787825,-0.449972757965829,0.320860603176915
"16262",2.59396290204909,0.872421277392656,0.0692673465921665,-0.210127107232478,-0.987916798611315,-0.423936337823212,0.38525073403837,-0.117613517601726
"1630947",0.133668714125241,0.0882513328807714,1.83854441967678,0.986199688550586,1.07068804077537,0.9457629939466,0.516365057412084,0.87326040144875
"1630957",0.152864312216366,0.0766782292078796,1.61619894936153,1.25875668160162,0.78078628673827,0.905828418814672,0.184649831294642,0.945777329258585
"1635496",-0.848865751766015,-0.263779596162427,0.686376810925972,0.582251879750119,1.78806015988628,0.91699586879329,0.457042257114419,0.314509351397881
"1635819",-0.549196160183055,-0.469763576354201,1.43309128725949,0.9048201122309,-0.0151554412547936,0.388841328952155,-0.514361714395531,-0.192221892709236
"1636202",-0.174201966671873,0.158276591118912,1.46114632013193,0.53335962336416,0.38304770227778,-0.0742514085897116,0.188299981054371,-0.41684921718488
"1636586",-0.384001628286413,-0.206702647993115,1.18880428773857,0.906846203105043,1.4119531351277,1.03904638028347,0.731102423772693,1.11877606608929
"1637606",0.0470156960134162,-0.11135808042619,1.00389928087321,0.200392026090105,1.43241062735653,0.394350535670708,0.0676326380274672,0.729931594146341
"1637620",0.296908666665976,-0.0367563963302304,1.49764381044896,1.03473978672057,1.38978099759646,0.940658712955669,0.759572018558165,0.740379444016169
"1642335",-0.334257583678611,-0.338070621518076,0.815886892744524,0.574309906944745,0.560010922627154,0.38243976027851,0.0469825450979664,0.422126591940662
"1642433",-0.124954710983697,-0.322130552408146,1.07651454078262,0.62380542133533,0.68083851401171,0.443393384790857,0.895744631361849,0.615438658088258
"1642486",-0.246480682437141,-0.172052365776226,1.07214142377047,0.842917218280798,0.985986252141721,0.851689045034572,0.745435554941284,0.709381193118782
"1649008",-1.20229441971703,-0.095579870852099,0.669909588833915,0.612296437480024,1.20724306838209,0.459711127031882,1.68038522906635,0.459800198689721
"1651705",-0.265073618560194,-0.378261446043379,1.04830761962032,0.749871275676453,0.90117465863649,0.569301671229015,0.780552512974539,0.504523504214893
"1671942",0.181808374845072,0.176970808319778,1.39195487542307,0.870921512353797,0.167779474802997,0.423938738227305,0.570118232645334,0.809067951727071
"1671946",-0.148678417916003,-0.0288093747269372,1.20763210700217,0.615750928167776,1.2745281150769,0.447330522671596,0.855002981349701,0.444286662746827
"1672866",-0.491755959361372,-0.720527675443818,0.876059970243097,0.596794711910114,0.776503896746521,0.489322869246271,-0.973722048274531,-0.27233139331784
"1673085",-1.12012879004314,-1.39332180515628,1.58373915608322,0.804842443265686,2.36828599438965,1.32499493317396,1.85658362199396,1.34059139959515
"167864",0.0653317333943847,-0.192197741115449,-0.597465287773854,0.0927513382782576,-0.928512363084745,-0.184963310658424,-0.808891039835734,0.0722392770813115
"168060",-0.434926564588412,0.290767196841376,-0.734367266365474,-0.104826723248322,-0.160359714130842,0.164736759893301,-0.328825546112754,0.0171303919909083
"168154",1.4005456118169,0.737585128651328,-1.12854902193958,-0.35434379018943,-0.193334961720168,-0.155206777607238,0.300030750531593,-0.223053918914468
"168524",0.867116473348251,0.800972418956761,0.017365852212088,-0.0286409340263141,-0.872951098063591,-0.178401764050557,-0.379133105840054,-0.223696847229587
"168614",-0.438778714735675,-0.0309053673164314,-0.92648063832032,-0.0706238675830216,-0.606412442087988,-0.20154708368674,-0.0942562238377549,-0.312457504436254
"168912",-0.450848242258393,0.0308278673502491,-2.34681968017215,-1.10918342159695,-1.36068744457948,-0.836008513838548,-1.77547272297777,-0.800126636093523
"168924",0.175985357180603,0.42236435103393,-2.01772838548075,-0.672238124539468,-1.2117498060696,-0.317713267048457,-0.461733477558059,0.261830710801873
"168928",0.952971371556413,0.423380401635313,0.175114498586659,-0.336239041721828,-0.0576752661432838,-0.134960626999025,0.406821231109871,0.170932595056967
"168939",0.325942314181827,0.366833474351296,-1.98133848270238,-0.697729566888695,-1.27369664669975,-0.350983285982887,0.515051318166663,0.574607296690242
"168945",0.926380948235444,0.654565223078531,0.644746762147511,0.0971511871639464,-1.44543991238462,-0.766378371513518,0.22923043191616,-0.368600672382831
"168979",0.200645633387613,0.166707655723106,-0.979825071454046,-0.557533281406692,-0.772530319736365,-0.373411261311185,-0.934569472080196,-0.650055608613947
"169164",-0.143881554413385,0.234606397102587,-2.12101875126264,0.300307152625148,-0.356842862036297,0.37810490251325,-2.6764697109757,0.408788983202095
"1700001",-1.70234911568359,0.191697304994908,-0.879920548800231,-0.0300643160761911,-1.1343204785462,-0.338757494708986,-0.554104293244994,0.235536889889271
"170744",-2.22424623595239,-1.7896552807255,-2.52718702437801,-0.504800907483779,-2.2671688921426,-0.260113837927486,-1.84281169268311,0.252808498922112
"170862",0.323262911648107,0.233841172907046,-0.578928587732487,-0.832043874723647,-0.648248098161228,-0.514868155286918,-0.413219525902351,-0.380530072398695
"1766332",-0.555393805557406,-0.690677022150332,0.724798219581193,0.479803520228089,-0.0451912968971193,0.136527716005285,0.0719907909733504,0.406280752292022
"1766345",-0.623869235659307,-0.86178917001611,0.668599552333893,0.412723627616965,0.558971999611405,0.319510678574863,0.36099769156155,0.48951381812204
"1766370",-0.358307053836902,-0.599285079814461,1.06280662262297,0.476288970128625,-0.10021198408894,0.223658928229243,0.324842328855268,0.36822206964433
"1790751",0.0698516981549165,0.316149330407428,1.43159771907589,0.498586341886957,0.601787453000311,0.0860173187576831,0.624060208728226,0.38645885602422
"1796426",-0.449993113790185,-0.331463317321941,0.985805588343932,0.743608849881119,0.467470755468176,0.540767242608474,0.379067506212621,0.619679926145553
"1799716",-0.931715484214473,-0.915384924887099,0.733905188293902,0.0373642573568232,0.262870493594142,0.0819827166239885,0.0688991770604761,-0.138309574757135
"1812547",0.2621904508567,0.225930909082322,2.42990881887972,0.74478556305091,2.0737977753318,0.754309489520728,0.598635027643218,0.332780905009321
"1815932",-0.263876438704702,0.0302259240920411,1.24771162948833,0.619588568829908,0.628385571509221,0.355368208306599,-0.123559689042476,-0.0851513472013715
"1815954",0.394873812800106,0.111267565331974,1.97630076989884,0.83804343651243,1.40924179945245,0.403803755098606,0.0440325318223232,-0.158655787422833
"1816016",-0.218693079260679,-0.0891826398620428,0.913715608770286,0.541210700290073,0.145877626186419,0.251822991111426,-0.317135626839139,-0.0690480652889791
"1816173",-0.0502409151041959,0.340418719399902,0.901899965555116,0.0901176336564279,2.00758543776706,0.469818575880868,1.02343693933582,-0.105628129388552
"1817540",0.0796490271763938,0.278214160618102,1.27270991052739,0.679595682570135,1.58914441174883,0.551168222363228,0.152199685262568,0.360844542070057
"1823515",0.462616275643541,-0.104757077536002,1.67084076163779,0.824790332330999,-0.486116982004182,0.118973503928436,1.32532163120996,0.320815306445695
"1831374",0.414558055730206,0.134664850692794,-0.222339183898129,-0.625502561625331,-1.06744931175196,-0.788069803233362,0.914105513989451,-0.0331286272665566
"1838323",-1.76676064954134,-1.09985149744374,0.0754821091188394,0.133553646551546,-0.108844336301104,0.0968319451008735,1.26435469018,0.257785789350175
"19627",0.967549275919211,0.0455338687924961,1.31091614410531,0.286484045100763,0.80312735484118,0.283905676673246,-0.687248225752351,-0.530934028707046
"19630",-0.519046773618208,-0.129917151043805,0.417907929923979,0.242542684442427,0.569944040241153,0.198522573321863,-1.19238489896726,-0.455669367088899
"1982528",-0.731957474040898,-0.664823374462337,0.587295016508887,0.117958411060725,-0.0874239398137766,-0.0716748950253942,-0.312266138258811,-0.786846359393446
"1987795",0.0771325062556649,-0.312602422416396,-0.301510954986386,-0.210729675594174,0.688719125179957,0.149878589844749,1.19158769604747,0.513257992150118
"20010",0.985775728413032,-0.0939735777270661,0.398352312604817,0.409538493928315,0.953940122696561,0.350426576629398,0.652278069047511,-0.307592950851053
"2011449",0.0766927259005868,0.238842121702529,1.29731581348431,0.573156985601582,1.22226099620325,0.348622831737331,0.670481617633745,0.0687031220120219
"2031157",0.728031864014252,0.262145722537119,0.454468707028444,0.0688296764445584,-1.7795423504983,-0.443505359319603,-0.987488776894199,-0.125170794510555
"20424",3.27892080508434,0.827095725320507,-0.273025571959347,0.202078268107611,-1.40883265750446,-0.0328279511107972,0.973947516623629,0.182002105558922
"20585",-1.30511343791833,-0.606153996413371,-2.87368218561558,-1.96166600998539,-2.22834864677361,-1.19917153603716,-1.22480357819106,-1.32318231158563
"20934",0.434111993369914,0.268931527640589,-0.381543426383834,-0.749271455484722,0.135682666186338,-0.477299374035977,-0.541336635788012,-0.415013354093899
"2099196",1.6878769212157,0.63686297312008,-0.256071041603996,-0.189119793350583,-1.33703716454615,-0.287196075712117,0.0233824388928211,-0.522029208434141
"2114149",1.08853773804978,0.204637656625253,-0.392264208176282,-0.245291026921153,-0.248845547569822,0.0408765447416601,1.29975484948772,-0.175176485614298
"2117143",0.0567723046316471,-0.208079172582218,-0.322344965411848,-0.789811326760252,-0.662725448153058,-0.558012178319769,-0.841954788629141,-0.298145837970321
"214589",0.623722479054078,0.337827695889823,-0.398048620548357,-0.0896892601739996,-0.353337552674214,0.0383682736864221,0.394297441417008,0.0596233078627624
"2151597",0.577415236480409,0.169102605411847,-1.61459154948379,-0.910326818740127,-1.41446649206955,-0.63909027088729,0.062715949234729,-0.267695499357061
"2151603",-1.00835942720793,0.311226577798645,-2.0512703828243,-1.13190796114631,-1.39123853846539,-0.967262374965874,-0.46435308934683,-0.535102082667269
"2163595",0.229736289468012,0.731356838738095,-0.62352045816317,-0.413499072259966,-1.46092239927787,-0.430545331743665,-0.295218994876628,-0.139224124578218
"2163596",0.718584730460706,0.410113699772669,-0.0927531579346486,-0.439700847121726,-0.445936845533276,-0.214723801552889,0.158422246598658,-0.32348700606376
"2163607",0.440545817083104,0.16393860703959,0.131256754890286,-0.123676207958654,-1.92407934761626,-0.772051123924543,-0.747554363808563,-0.270134497900795
"2166",-0.25270276005344,-0.218978097430306,0.409522430588093,-0.0262082927049813,0.309385526502546,-0.405810081714454,-1.73875882442463,-0.881949988090585
"2167",0.341815127367912,-0.14690996139675,-0.648626326740878,0.0299864406307473,-0.799559211203025,-0.381816867684282,-1.0535690742686,-0.821178708949247
"217385",0.955186561493106,0.239324796344649,2.11173449502184,0.946438716068477,0.34394872146554,0.447919110479912,1.51412248085111,0.708145113452667
"217451",-0.997039155104975,-0.513431708773565,-2.33337123784101,-0.764588216290451,-1.05026062608488,-0.214321696016641,-0.957335707866093,-0.267396550971396
"217562",-0.482284393565878,-0.52012773941124,-2.07231323964831,-0.897280453150319,-1.26161811082558,-0.216089476144996,-0.122151549372235,-0.024379284027071
"217726",-0.630873145017969,0.152655040245682,-0.766459996276629,-0.105441325498817,-0.585498837315659,-0.280021579085495,-0.418222748417841,-0.259477856151131
"217743",-0.15331239980563,-0.202120216198448,-0.251653623840638,-0.287973881613212,-0.242189683046157,-0.337302819001569,-0.176880195661966,-0.0906901836969172
"217748",0.578498399206806,0.146282760781796,0.423875873979633,0.138271359020227,0.478907355170007,0.0488491115577869,-0.0263193847752124,0.262750469856301
"217754",-0.26662913796427,-0.49087685224354,-0.909152715919069,-0.630005545958477,-1.75889058811205,-0.864675225628998,-0.116904459092625,0.104922671025945
"217777",0.0452402864318024,0.479412939000774,-1.06887591006179,-0.00740714820033167,-1.53814901011527,-0.124199773967915,-0.627768091413318,-0.030599053580087
"218554",1.05305397865944,0.479483874605918,0.00270230356208855,-0.218502240427306,-0.319230470254722,-0.435231379516604,-0.636106795605803,-0.308006290579255
"218794",0.156537292589339,0.229073189562076,-0.544956240234345,-0.5834465116838,-0.0670424663421977,-0.373401780440967,-0.684974748854589,-0.576405106317382
"2200733",0.204334901921886,0.66255445145887,1.4484889626438,0.401431694179986,1.08718411109861,0.188017053986491,0.0676326380274672,0.0438771688714335
"2201662",-1.78674622345547,-0.310927547788795,0.193125918292269,0.380941540605422,0.502802584532252,0.434494020531659,1.21223778897697,0.543074240054246
"2201664",-1.46839411086231,-0.723267332008896,0.369765670717875,0.319832440124109,1.12033673578819,0.427034061220553,1.18057431315174,0.722345610918284
"220384",-0.76760411504423,-0.721910958562653,-2.77400549539655,-2.03550878698002,-2.2603272039901,-1.39020268389922,-1.69680570229395,-0.746423405560733
"220399",-0.881059302573914,-0.723423009942885,-2.94962633054436,-2.15148112268904,-2.30064248491834,-1.42768366346944,-1.67844481966635,-1.06750656557203
"222490",0.822315885694759,0.316898029077203,-0.653898116134684,-0.3259956204544,0.0612687493671887,0.298625890771012,1.15487379749433,0.203186303087856
